ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
19465,48,technician,divorced,secondary,no,791,no,no,cellular,7,aug,219,2,-1,0,unknown,no
19957,59,retired,divorced,secondary,no,93,no,yes,cellular,8,aug,108,2,-1,0,unknown,no
7242,48,blue-collar,married,secondary,no,5241,yes,no,unknown,29,may,158,1,-1,0,unknown,no
25679,35,self-employed,single,tertiary,no,538,yes,yes,cellular,19,nov,308,1,195,9,failure,no
15152,29,blue-collar,single,secondary,no,28,no,no,cellular,17,jul,360,2,-1,0,unknown,no
24408,59,retired,divorced,secondary,no,514,yes,no,cellular,17,nov,573,1,188,1,other,no
23773,34,management,single,tertiary,no,603,no,no,cellular,28,aug,787,1,-1,0,unknown,no
43682,31,technician,single,secondary,no,1282,no,no,cellular,12,may,144,1,460,2,failure,no
11339,58,housemaid,married,primary,no,2387,no,no,unknown,18,jun,55,2,-1,0,unknown,no
29250,58,management,divorced,tertiary,no,5701,no,no,cellular,2,feb,521,1,-1,0,unknown,yes
21171,35,management,married,tertiary,no,-547,yes,no,cellular,14,aug,101,2,-1,0,unknown,no
44806,24,unemployed,single,secondary,no,119,no,no,unknown,15,sep,51,1,-1,0,unknown,no
37136,32,technician,married,secondary,no,-684,yes,no,cellular,13,may,11,8,299,3,other,no
5974,30,services,married,secondary,no,129,yes,no,unknown,26,may,1446,7,-1,0,unknown,yes
8448,53,blue-collar,married,primary,no,358,yes,no,unknown,3,jun,384,1,-1,0,unknown,no
40224,37,services,married,secondary,no,3,yes,no,cellular,12,jun,105,4,318,6,failure,no
2105,47,blue-collar,married,primary,no,304,yes,no,unknown,12,may,185,1,-1,0,unknown,no
44516,65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,aug,425,1,183,2,success,yes
85,46,self-employed,married,tertiary,no,137,yes,yes,unknown,5,may,246,1,-1,0,unknown,no
32465,40,blue-collar,married,secondary,no,750,yes,yes,cellular,16,apr,340,1,281,1,failure,no
420,33,technician,married,secondary,yes,72,yes,no,unknown,6,may,623,1,-1,0,unknown,no
14255,38,blue-collar,married,secondary,no,2283,yes,no,cellular,14,jul,221,3,-1,0,unknown,no
22580,30,self-employed,married,tertiary,no,-517,yes,yes,cellular,22,aug,123,2,-1,0,unknown,no
19102,53,management,divorced,secondary,no,519,yes,no,cellular,5,aug,126,1,-1,0,unknown,no
11817,25,blue-collar,married,secondary,no,-306,yes,no,unknown,20,jun,534,3,-1,0,unknown,no
830,34,management,single,tertiary,no,872,yes,no,unknown,7,may,105,2,-1,0,unknown,no
33457,30,admin.,married,secondary,no,312,yes,no,cellular,20,apr,476,3,-1,0,unknown,no
17154,30,technician,single,tertiary,no,190,yes,no,cellular,28,jul,33,3,-1,0,unknown,no
39137,32,blue-collar,married,primary,no,-454,yes,yes,cellular,18,may,801,5,355,2,failure,yes
39279,30,blue-collar,single,secondary,no,583,no,no,cellular,18,may,453,2,-1,0,unknown,no
31155,36,management,divorced,tertiary,no,-1,no,no,cellular,26,feb,88,3,-1,0,unknown,no
8424,39,unemployed,married,secondary,no,0,yes,no,unknown,3,jun,73,1,-1,0,unknown,no
13374,43,management,divorced,tertiary,no,0,no,no,cellular,9,jul,134,1,-1,0,unknown,no
4962,31,services,married,secondary,no,891,yes,no,unknown,21,may,44,3,-1,0,unknown,no
18638,25,services,married,secondary,no,0,yes,no,cellular,31,jul,12,28,-1,0,unknown,no
13395,44,management,single,tertiary,no,6350,yes,no,cellular,9,jul,323,1,-1,0,unknown,no
44383,37,management,single,tertiary,no,62,yes,no,cellular,2,aug,428,2,272,8,success,yes
20304,32,management,married,tertiary,no,713,yes,no,cellular,11,aug,76,7,-1,0,unknown,no
42327,40,admin.,married,tertiary,no,764,yes,no,unknown,17,nov,85,1,-1,0,unknown,yes
34404,46,admin.,single,secondary,no,148,yes,no,cellular,5,may,85,4,-1,0,unknown,no
39786,58,management,married,tertiary,no,2764,no,no,cellular,1,jun,459,1,196,1,failure,no
3379,41,admin.,married,primary,no,-306,yes,no,unknown,15,may,500,1,-1,0,unknown,yes
22056,35,management,married,tertiary,no,47,no,yes,cellular,20,aug,44,9,-1,0,unknown,no
10181,40,blue-collar,married,secondary,no,11084,no,no,unknown,11,jun,113,1,-1,0,unknown,no
27322,31,unemployed,married,tertiary,no,591,no,no,cellular,21,nov,161,2,-1,0,unknown,no
5197,33,blue-collar,married,primary,no,1165,yes,no,unknown,21,may,420,2,-1,0,unknown,no
14103,29,admin.,married,secondary,no,287,no,yes,cellular,11,jul,249,2,-1,0,unknown,no
3310,44,management,married,tertiary,no,2400,yes,no,unknown,15,may,74,1,-1,0,unknown,no
8001,40,admin.,single,secondary,no,2378,yes,no,unknown,2,jun,65,1,-1,0,unknown,no
14333,59,retired,married,secondary,no,2291,no,yes,cellular,14,jul,127,3,-1,0,unknown,no
8397,30,technician,married,secondary,no,418,yes,no,unknown,3,jun,112,1,-1,0,unknown,no
32805,35,admin.,married,secondary,no,430,yes,no,cellular,17,apr,611,1,270,4,failure,no
12132,36,management,married,tertiary,no,530,no,no,unknown,20,jun,221,3,-1,0,unknown,no
27790,46,technician,married,unknown,no,557,yes,no,cellular,28,jan,148,1,197,4,failure,no
5591,35,management,married,tertiary,no,317,yes,no,unknown,23,may,162,3,-1,0,unknown,no
439,58,technician,divorced,secondary,no,469,no,no,unknown,6,may,196,1,-1,0,unknown,no
39764,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,287,1,-1,0,unknown,yes
31054,33,management,married,tertiary,no,1778,no,no,cellular,12,feb,388,1,-1,0,unknown,yes
30327,29,unemployed,single,tertiary,no,991,no,no,cellular,5,feb,563,1,-1,0,unknown,no
32405,32,management,single,secondary,no,301,yes,no,cellular,16,apr,383,3,345,1,failure,no
29188,49,admin.,married,secondary,no,359,yes,no,cellular,2,feb,231,2,271,1,failure,no
8258,42,management,married,unknown,no,342,yes,no,unknown,2,jun,156,5,-1,0,unknown,no
34657,38,services,married,secondary,no,0,yes,no,cellular,5,may,263,2,-1,0,unknown,no
3619,55,management,single,tertiary,no,1092,yes,yes,unknown,15,may,202,4,-1,0,unknown,no
27267,41,services,married,secondary,no,1445,no,no,cellular,21,nov,104,3,-1,0,unknown,no
13519,55,retired,married,tertiary,no,101,yes,no,cellular,9,jul,111,1,-1,0,unknown,no
7967,33,technician,single,secondary,no,1994,yes,no,unknown,2,jun,57,9,-1,0,unknown,no
22356,32,technician,married,secondary,no,14,no,no,cellular,22,aug,313,6,-1,0,unknown,no
42393,26,blue-collar,single,tertiary,no,644,no,no,cellular,2,dec,346,1,-1,0,unknown,yes
10101,45,blue-collar,married,unknown,no,2056,no,yes,unknown,11,jun,191,1,-1,0,unknown,no
41444,33,student,single,unknown,no,5969,no,no,cellular,4,sep,156,2,127,8,failure,no
15204,29,management,married,tertiary,no,900,no,no,cellular,17,jul,275,2,-1,0,unknown,no
14689,56,management,married,primary,no,17,yes,no,cellular,15,jul,123,4,-1,0,unknown,no
41142,32,technician,married,tertiary,no,2688,no,no,cellular,18,aug,101,1,-1,0,unknown,no
20041,31,management,married,tertiary,no,3897,yes,no,cellular,8,aug,231,3,-1,0,unknown,no
22005,33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown,no
25885,34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,unknown,no
14643,28,unemployed,single,secondary,no,-34,no,no,cellular,15,jul,355,1,-1,0,unknown,no
41449,74,retired,married,primary,no,0,no,no,telephone,4,sep,113,1,-1,0,unknown,no
33179,28,technician,single,secondary,no,335,yes,no,cellular,20,apr,122,3,-1,0,unknown,no
32178,31,management,single,tertiary,no,0,yes,no,cellular,15,apr,185,2,-1,0,unknown,no
8555,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,no
33660,33,technician,married,secondary,no,6947,yes,no,cellular,20,apr,250,2,-1,0,unknown,no
16072,32,management,married,tertiary,no,423,no,no,cellular,22,jul,212,17,-1,0,unknown,no
5084,38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205,2,-1,0,unknown,no
42986,44,management,married,tertiary,no,1791,no,no,cellular,11,feb,71,1,190,1,success,yes
44059,19,student,single,secondary,no,526,no,no,cellular,1,jul,174,1,199,3,failure,no
250,51,services,married,secondary,no,2248,yes,no,unknown,5,may,714,2,-1,0,unknown,no
24512,51,technician,married,unknown,no,-174,yes,yes,cellular,17,nov,348,1,-1,0,unknown,no
35758,48,services,divorced,secondary,no,62,yes,no,cellular,8,may,561,1,-1,0,unknown,no
39902,39,unemployed,single,tertiary,no,79,no,no,cellular,2,jun,369,1,-1,0,unknown,no
7206,32,management,single,tertiary,no,537,no,no,unknown,29,may,187,3,-1,0,unknown,no
15274,54,blue-collar,single,secondary,no,40,yes,no,cellular,18,jul,172,2,-1,0,unknown,no
26756,42,technician,married,secondary,no,8899,yes,no,cellular,20,nov,75,2,-1,0,unknown,no
9821,55,management,married,secondary,no,8592,no,no,unknown,9,jun,255,1,-1,0,unknown,no
21992,32,management,married,tertiary,no,7743,no,no,cellular,20,aug,358,3,-1,0,unknown,no
34998,29,services,single,secondary,no,79,yes,no,cellular,6,may,811,1,334,3,other,no
21146,47,services,married,secondary,no,-150,no,no,cellular,14,aug,52,4,-1,0,unknown,no
41957,43,blue-collar,married,secondary,no,14646,no,no,cellular,23,oct,210,1,-1,0,unknown,yes
17965,51,blue-collar,married,secondary,no,0,no,no,telephone,30,jul,145,4,-1,0,unknown,no
30284,40,blue-collar,single,primary,no,-187,yes,no,cellular,5,feb,160,1,-1,0,unknown,no
3614,59,admin.,divorced,secondary,no,975,yes,no,unknown,15,may,263,4,-1,0,unknown,no
29587,29,technician,single,secondary,no,18,no,no,cellular,3,feb,206,3,-1,0,unknown,no
20680,55,management,married,tertiary,no,568,no,no,cellular,12,aug,940,10,-1,0,unknown,yes
18417,51,technician,married,secondary,no,8758,no,no,telephone,31,jul,92,2,-1,0,unknown,no
8235,35,management,single,tertiary,no,1273,yes,no,unknown,2,jun,111,3,-1,0,unknown,no
20421,56,retired,married,secondary,no,-113,yes,yes,cellular,12,aug,614,2,-1,0,unknown,no
35877,38,self-employed,married,primary,no,215,yes,no,cellular,8,may,124,2,353,1,other,no
11899,54,self-employed,divorced,tertiary,no,1323,no,no,unknown,20,jun,47,4,-1,0,unknown,no
19929,46,management,single,tertiary,yes,-344,no,no,cellular,8,aug,142,4,-1,0,unknown,no
18752,43,admin.,married,secondary,no,5048,no,no,telephone,31,jul,214,3,-1,0,unknown,no
15845,33,blue-collar,married,primary,no,0,no,no,cellular,21,jul,47,2,-1,0,unknown,no
26772,32,blue-collar,single,secondary,no,3658,yes,yes,cellular,20,nov,56,4,-1,0,unknown,no
39159,27,technician,married,secondary,no,267,yes,no,cellular,18,may,166,4,-1,0,unknown,no
3224,45,blue-collar,married,primary,no,2217,yes,no,unknown,15,may,126,1,-1,0,unknown,no
25578,54,management,married,secondary,no,0,no,no,cellular,19,nov,106,1,-1,0,unknown,no
29910,32,blue-collar,single,primary,no,354,no,no,cellular,4,feb,239,1,196,8,failure,no
7430,38,blue-collar,single,secondary,no,522,yes,no,unknown,29,may,347,2,-1,0,unknown,no
19582,30,technician,married,tertiary,no,14355,no,no,cellular,7,aug,244,2,-1,0,unknown,no
39663,47,admin.,divorced,secondary,no,2232,no,no,cellular,27,may,439,1,103,1,success,yes
15784,60,retired,divorced,primary,no,685,no,yes,telephone,21,jul,89,1,-1,0,unknown,no
17933,52,housemaid,married,tertiary,no,43,no,no,cellular,30,jul,32,2,-1,0,unknown,no
5774,31,admin.,married,secondary,no,298,yes,yes,unknown,26,may,518,1,-1,0,unknown,no
38768,28,admin.,married,secondary,no,788,yes,no,cellular,18,may,11,14,-1,0,unknown,no
26551,32,blue-collar,married,primary,no,726,yes,no,cellular,20,nov,188,2,-1,0,unknown,no
19764,33,housemaid,married,primary,no,0,no,no,cellular,8,aug,138,2,-1,0,unknown,no
12474,52,technician,divorced,secondary,no,935,no,no,unknown,1,jul,86,1,-1,0,unknown,no
32943,34,technician,married,tertiary,no,1806,yes,no,cellular,17,apr,160,2,-1,0,unknown,no
22155,42,technician,single,secondary,no,0,no,no,cellular,21,aug,656,2,-1,0,unknown,no
31894,35,admin.,married,secondary,no,159,yes,no,cellular,9,apr,259,2,262,1,failure,no
19415,39,technician,married,secondary,no,425,yes,no,cellular,6,aug,562,3,-1,0,unknown,no
30966,31,blue-collar,single,secondary,no,42,no,no,cellular,9,feb,473,3,12,2,other,no
6375,46,management,married,tertiary,no,1285,yes,no,unknown,27,may,89,1,-1,0,unknown,no
12567,47,blue-collar,married,primary,no,-187,no,no,unknown,3,jul,652,1,-1,0,unknown,no
11051,35,blue-collar,married,secondary,no,331,yes,no,unknown,17,jun,116,3,-1,0,unknown,no
43103,23,student,single,secondary,no,381,no,no,cellular,23,feb,696,1,189,2,other,yes
24822,48,technician,married,secondary,no,6376,yes,no,cellular,18,nov,56,4,-1,0,unknown,no
27912,48,technician,married,secondary,no,220,no,no,cellular,28,jan,73,1,-1,0,unknown,no
10401,35,blue-collar,married,primary,no,1116,yes,no,unknown,12,jun,124,1,-1,0,unknown,no
5257,33,entrepreneur,married,primary,no,237,yes,no,unknown,23,may,89,1,-1,0,unknown,no
7300,50,management,married,unknown,no,914,yes,no,unknown,29,may,359,3,-1,0,unknown,no
2210,37,admin.,single,secondary,no,18,no,no,unknown,12,may,574,6,-1,0,unknown,no
19246,33,management,single,secondary,no,2915,no,no,cellular,6,aug,126,2,-1,0,unknown,no
20426,33,management,divorced,tertiary,no,-336,no,no,cellular,12,aug,75,2,-1,0,unknown,no
44896,34,management,married,tertiary,no,812,no,no,cellular,27,sep,156,2,279,1,failure,no
22477,50,management,single,tertiary,no,0,no,no,cellular,22,aug,128,4,-1,0,unknown,no
40410,40,management,married,tertiary,no,-63,no,yes,cellular,2,jul,196,1,-1,0,unknown,no
36598,32,technician,married,secondary,no,-410,yes,yes,cellular,12,may,179,3,-1,0,unknown,no
39317,49,admin.,single,secondary,no,1150,yes,no,cellular,18,may,126,2,355,1,failure,no
5452,29,blue-collar,married,unknown,no,135,yes,no,unknown,23,may,150,6,-1,0,unknown,no
28435,40,blue-collar,divorced,primary,no,4168,yes,no,cellular,29,jan,91,1,223,3,failure,no
12530,50,management,married,secondary,no,5,no,no,unknown,3,jul,24,1,-1,0,unknown,no
1483,37,blue-collar,divorced,secondary,no,48,yes,no,unknown,8,may,133,2,-1,0,unknown,no
3332,50,entrepreneur,married,primary,no,461,yes,no,unknown,15,may,651,32,-1,0,unknown,yes
21407,39,management,married,tertiary,no,2226,yes,no,cellular,18,aug,103,8,-1,0,unknown,no
1927,41,services,married,secondary,no,510,yes,no,unknown,9,may,231,2,-1,0,unknown,no
7376,34,admin.,single,secondary,no,10,no,yes,unknown,29,may,310,3,-1,0,unknown,no
10880,40,admin.,married,secondary,no,35,no,no,unknown,17,jun,78,1,-1,0,unknown,no
43226,30,technician,married,tertiary,no,3192,yes,no,cellular,5,mar,172,2,-1,0,unknown,no
33986,35,admin.,single,tertiary,no,994,no,no,cellular,30,apr,400,1,87,2,failure,yes
22904,59,blue-collar,married,primary,no,0,no,no,cellular,25,aug,128,5,-1,0,unknown,no
30355,47,blue-collar,divorced,primary,no,1927,yes,no,cellular,5,feb,130,4,275,3,failure,no
33645,33,technician,single,secondary,no,641,yes,yes,cellular,20,apr,242,3,-1,0,unknown,no
41445,35,management,single,tertiary,no,80,no,no,cellular,4,sep,434,2,94,1,other,yes
2134,26,blue-collar,married,secondary,no,288,yes,no,unknown,12,may,49,2,-1,0,unknown,no
5220,32,services,single,secondary,no,-408,yes,no,unknown,23,may,253,2,-1,0,unknown,no
40993,24,student,single,secondary,no,382,no,no,cellular,13,aug,103,1,105,2,success,no
34950,42,entrepreneur,married,primary,no,558,yes,no,cellular,6,may,186,2,-1,0,unknown,no
668,40,technician,single,secondary,no,200,yes,no,unknown,6,may,322,2,-1,0,unknown,no
21890,30,services,married,secondary,no,114,no,no,cellular,20,aug,185,4,-1,0,unknown,no
37630,31,blue-collar,married,primary,no,554,yes,no,cellular,14,may,317,1,352,5,failure,no
24587,33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,unknown,no
38653,45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,failure,no
44000,30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no
16832,29,blue-collar,married,primary,no,787,yes,no,cellular,24,jul,257,2,-1,0,unknown,no
32695,38,blue-collar,married,primary,no,398,yes,yes,cellular,17,apr,239,1,332,1,failure,no
44942,34,management,single,tertiary,no,549,no,no,cellular,6,oct,1246,2,-1,0,unknown,yes
32926,50,technician,divorced,secondary,no,148,yes,no,cellular,17,apr,413,2,-1,0,unknown,no
28138,33,services,single,secondary,no,459,yes,no,cellular,29,jan,241,1,266,2,failure,no
43235,34,admin.,married,tertiary,no,798,yes,no,cellular,8,mar,284,2,-1,0,unknown,no
38308,29,admin.,single,secondary,no,710,yes,yes,cellular,15,may,51,1,345,2,failure,no
15066,34,admin.,married,secondary,no,255,no,yes,telephone,17,jul,344,10,-1,0,unknown,no
40866,35,self-employed,single,tertiary,no,353,no,no,cellular,12,aug,582,1,-1,0,unknown,yes
33256,35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,-1,0,unknown,no
15408,31,admin.,single,secondary,no,738,yes,no,cellular,18,jul,381,1,-1,0,unknown,no
33992,57,admin.,married,secondary,no,169,no,no,cellular,30,apr,319,1,86,1,success,no
9953,43,blue-collar,married,primary,no,547,no,yes,unknown,9,jun,96,6,-1,0,unknown,no
25163,48,unemployed,married,primary,no,484,no,no,cellular,18,nov,399,1,-1,0,unknown,no
17101,42,management,divorced,secondary,no,284,no,no,cellular,25,jul,1173,4,-1,0,unknown,no
14908,34,services,married,secondary,no,889,yes,no,cellular,16,jul,417,7,-1,0,unknown,no
14278,28,technician,single,secondary,no,36,no,no,cellular,14,jul,158,3,-1,0,unknown,no
39359,28,admin.,single,secondary,no,0,yes,yes,cellular,18,may,390,5,-1,0,unknown,yes
14009,53,entrepreneur,married,secondary,no,0,yes,no,telephone,10,jul,311,27,-1,0,unknown,no
6580,30,unemployed,single,secondary,yes,-770,yes,no,unknown,28,may,87,1,-1,0,unknown,no
11498,41,technician,married,tertiary,no,-378,yes,yes,unknown,19,jun,252,2,-1,0,unknown,no
3532,43,blue-collar,married,primary,no,632,yes,no,unknown,15,may,440,2,-1,0,unknown,no
7377,51,blue-collar,married,primary,no,1491,yes,no,unknown,29,may,206,3,-1,0,unknown,no
6648,26,blue-collar,married,primary,no,755,yes,no,unknown,28,may,61,1,-1,0,unknown,no
22042,56,blue-collar,married,secondary,no,385,no,no,cellular,20,aug,210,3,-1,0,unknown,no
7315,46,admin.,single,secondary,no,1544,yes,no,unknown,29,may,609,1,-1,0,unknown,no
42494,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,15,dec,351,1,-1,0,unknown,yes
23619,37,technician,married,secondary,no,729,no,no,cellular,28,aug,156,8,-1,0,unknown,no
8011,38,technician,single,secondary,no,615,yes,no,unknown,2,jun,215,1,-1,0,unknown,no
22998,43,management,divorced,tertiary,no,-166,yes,yes,cellular,26,aug,176,2,-1,0,unknown,no
43543,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
22514,35,self-employed,married,secondary,no,1256,yes,no,cellular,22,aug,73,7,-1,0,unknown,no
30673,55,management,divorced,secondary,no,698,yes,yes,cellular,6,feb,25,1,-1,0,unknown,no
28033,55,management,married,unknown,no,559,no,no,cellular,28,jan,271,2,-1,0,unknown,no
30321,30,unemployed,single,secondary,no,40,no,no,cellular,5,feb,133,1,-1,0,unknown,no
36754,42,management,married,tertiary,no,0,no,yes,telephone,12,may,139,3,361,4,failure,no
43569,69,retired,married,secondary,no,0,no,no,cellular,28,apr,184,2,126,2,other,yes
22087,36,management,single,tertiary,no,1246,no,no,cellular,21,aug,63,2,-1,0,unknown,no
6856,33,blue-collar,married,secondary,no,529,yes,no,unknown,28,may,198,3,-1,0,unknown,no
43126,53,admin.,married,tertiary,no,944,yes,no,cellular,24,feb,128,1,-1,0,unknown,no
379,33,management,married,tertiary,no,0,yes,no,unknown,6,may,290,1,-1,0,unknown,no
31700,38,technician,single,secondary,no,0,yes,no,cellular,7,apr,196,2,-1,0,unknown,no
34844,39,blue-collar,married,secondary,no,854,yes,yes,cellular,6,may,181,1,-1,0,unknown,no
4094,40,admin.,married,secondary,no,1380,yes,no,unknown,19,may,127,1,-1,0,unknown,no
38456,52,blue-collar,married,primary,no,2396,yes,no,cellular,15,may,48,7,-1,0,unknown,no
18102,30,services,married,secondary,no,-176,yes,no,cellular,30,jul,47,31,-1,0,unknown,no
10908,36,management,married,tertiary,no,531,yes,no,unknown,17,jun,187,2,-1,0,unknown,no
543,50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,-1,0,unknown,no
41095,32,technician,married,tertiary,no,8023,no,no,cellular,17,aug,219,1,84,2,failure,no
22258,34,technician,single,secondary,no,161,no,no,cellular,21,aug,406,1,-1,0,unknown,no
28658,29,management,single,tertiary,no,1218,no,no,cellular,30,jan,258,2,-1,0,unknown,no
6699,22,blue-collar,married,secondary,no,391,yes,yes,unknown,28,may,72,18,-1,0,unknown,no
6616,42,services,married,secondary,no,-262,no,no,unknown,28,may,114,3,-1,0,unknown,no
2574,46,blue-collar,married,primary,no,0,yes,no,unknown,13,may,204,3,-1,0,unknown,no
26108,49,management,married,tertiary,no,0,no,no,cellular,19,nov,209,3,-1,0,unknown,no
9345,60,retired,married,secondary,no,-1110,yes,no,unknown,6,jun,143,2,-1,0,unknown,no
39943,35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes
40553,24,blue-collar,single,secondary,no,9883,no,no,cellular,8,jul,210,5,-1,0,unknown,yes
1687,25,admin.,single,secondary,no,131,yes,yes,unknown,9,may,237,1,-1,0,unknown,no
511,58,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,-1,0,unknown,no
1583,41,blue-collar,single,secondary,no,1080,yes,yes,unknown,8,may,192,4,-1,0,unknown,no
35761,35,management,single,tertiary,no,642,no,no,cellular,8,may,278,1,-1,0,unknown,no
5434,31,blue-collar,single,secondary,no,-78,yes,yes,unknown,23,may,198,2,-1,0,unknown,no
29622,36,management,married,tertiary,no,618,no,no,cellular,3,feb,280,2,-1,0,unknown,no
38961,32,management,single,tertiary,no,7290,yes,no,cellular,18,may,357,1,-1,0,unknown,yes
25944,56,self-employed,married,tertiary,yes,0,no,no,cellular,19,nov,122,1,-1,0,unknown,no
8321,35,technician,single,secondary,no,1708,yes,no,unknown,2,jun,110,3,-1,0,unknown,no
7727,27,technician,married,secondary,no,7102,yes,no,unknown,30,may,141,9,-1,0,unknown,no
38831,35,management,single,tertiary,no,331,yes,no,cellular,18,may,30,5,-1,0,unknown,no
6765,29,management,married,tertiary,no,715,yes,no,unknown,28,may,461,1,-1,0,unknown,no
16697,35,technician,single,secondary,no,1001,no,yes,cellular,24,jul,178,2,-1,0,unknown,no
38943,44,blue-collar,married,primary,no,401,yes,no,cellular,18,may,41,1,-1,0,unknown,no
21024,33,technician,single,tertiary,no,0,no,no,cellular,14,aug,93,2,-1,0,unknown,no
8679,57,services,single,secondary,no,1430,yes,no,unknown,3,jun,666,5,-1,0,unknown,no
34494,52,management,married,tertiary,no,2549,yes,no,cellular,5,may,604,1,-1,0,unknown,no
24802,58,management,married,tertiary,no,9339,yes,no,telephone,18,nov,52,3,172,3,other,no
11727,53,blue-collar,married,secondary,no,1777,yes,no,unknown,20,jun,253,1,-1,0,unknown,no
39594,59,management,divorced,tertiary,no,81,no,no,cellular,26,may,140,1,-1,0,unknown,no
3720,36,admin.,single,secondary,no,0,yes,yes,unknown,16,may,213,1,-1,0,unknown,no
26094,32,unemployed,married,secondary,no,0,no,no,cellular,19,nov,303,3,-1,0,unknown,no
16717,27,management,married,tertiary,no,2729,yes,no,cellular,24,jul,218,2,-1,0,unknown,no
494,55,unemployed,married,tertiary,no,5345,no,no,unknown,6,may,278,1,-1,0,unknown,no
3087,42,technician,married,secondary,no,645,yes,yes,unknown,14,may,349,5,-1,0,unknown,no
41797,50,management,married,primary,no,313,no,no,telephone,14,oct,958,1,-1,0,unknown,yes
4881,51,blue-collar,divorced,secondary,no,44,no,no,unknown,21,may,137,2,-1,0,unknown,no
17698,33,blue-collar,married,secondary,no,0,no,no,cellular,29,jul,454,6,-1,0,unknown,yes
41025,30,student,single,tertiary,no,3115,no,no,telephone,13,aug,217,2,-1,0,unknown,no
39290,24,admin.,single,secondary,no,843,yes,no,cellular,18,may,22,2,-1,0,unknown,no
25706,33,management,married,tertiary,no,3024,no,no,cellular,19,nov,118,1,-1,0,unknown,no
33215,23,technician,married,secondary,no,4,yes,no,cellular,20,apr,698,1,-1,0,unknown,no
18608,43,admin.,married,secondary,no,186,no,yes,cellular,31,jul,32,21,-1,0,unknown,no
39101,29,admin.,single,tertiary,no,1501,yes,no,cellular,18,may,316,1,-1,0,unknown,no
19907,42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,103,6,-1,0,unknown,no
6684,27,services,single,secondary,no,54,yes,no,unknown,28,may,543,2,-1,0,unknown,yes
15819,26,blue-collar,single,primary,no,409,yes,no,cellular,21,jul,577,2,-1,0,unknown,yes
37542,26,services,single,tertiary,no,130,yes,no,cellular,14,may,24,7,302,1,failure,no
10184,48,admin.,married,secondary,no,155,no,no,unknown,11,jun,222,3,-1,0,unknown,no
3008,30,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273,1,-1,0,unknown,no
3576,48,blue-collar,married,primary,no,575,no,no,unknown,15,may,101,3,-1,0,unknown,no
40687,38,admin.,married,tertiary,no,4297,no,no,cellular,7,aug,206,2,-1,0,unknown,yes
42981,35,technician,married,tertiary,no,7050,no,no,cellular,10,feb,278,3,187,1,success,yes
30890,39,management,divorced,secondary,no,132,yes,no,cellular,9,feb,170,2,-1,0,unknown,no
580,46,services,married,secondary,no,216,yes,no,unknown,6,may,524,2,-1,0,unknown,no
5846,29,technician,single,tertiary,no,1185,yes,no,unknown,26,may,536,1,-1,0,unknown,no
1272,26,blue-collar,married,secondary,no,2770,yes,no,unknown,8,may,141,1,-1,0,unknown,no
10595,36,blue-collar,single,primary,no,3214,yes,no,unknown,16,jun,124,2,-1,0,unknown,no
30720,33,admin.,married,secondary,no,0,no,yes,cellular,6,feb,214,5,-1,0,unknown,no
35598,53,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,-1,0,unknown,no
42108,32,technician,single,tertiary,no,600,no,no,cellular,2,nov,272,1,-1,0,unknown,no
21212,48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown,no
32193,56,blue-collar,married,primary,no,3498,no,no,cellular,15,apr,264,2,-1,0,unknown,yes
21919,46,technician,married,secondary,no,78,no,no,cellular,20,aug,172,2,-1,0,unknown,no
24561,41,unemployed,married,primary,no,557,yes,no,cellular,17,nov,158,1,173,1,failure,no
21677,58,retired,married,secondary,no,0,no,no,cellular,19,aug,153,2,-1,0,unknown,no
11219,50,admin.,married,secondary,no,1019,yes,no,unknown,18,jun,76,1,-1,0,unknown,no
43037,49,services,married,primary,no,1830,yes,no,cellular,15,feb,136,1,-1,0,unknown,yes
34562,43,blue-collar,married,primary,no,2598,no,no,cellular,5,may,272,2,-1,0,unknown,no
4719,36,services,married,secondary,no,183,yes,no,unknown,20,may,103,3,-1,0,unknown,no
8651,38,blue-collar,single,unknown,no,10,yes,no,unknown,3,jun,266,10,-1,0,unknown,no
